user_id,product_id,action,category,age,product_name,price,sale
72,44,purchased,may-loc-nuoc,36-55,Điều hòa Daikin 12000 BTU,12000000,31
84,93,addcart,xe-dien,18-35,Lò vi sóng Panasonic,5000000,32
76,52,addcart,xe-dien,36-55,Máy ảnh Canon EOS,25000000,26
57,79,view,thiet-bi-ve-sinh,36-55,Tivi LG 55 inch,15000000,11
100,56,purchased,thiet-bi-ve-sinh,3-17,Điều hòa Daikin 12000 BTU,12000000,54
33,5,addcart,xe-dien,36-55,Điều hòa Daikin 12000 BTU,12000000,30
27,72,view,tam-op-tuong,55+,Tủ lạnh Samsung 300L,10000000,44
63,36,addcart,tam-op-tuong,55+,Smartphone Xiaomi,7000000,1
23,5,purchased,tam-op-tuong,36-55,Điều hòa Daikin 12000 BTU,12000000,55
74,16,addcart,tam-op-tuong,55+,Máy giặt Electrolux 9kg,8000000,32
79,1,purchased,tam-op-tuong,55+,Điều hòa Daikin 12000 BTU,12000000,24
18,34,purchased,may-loc-nuoc,36-55,Tủ lạnh Samsung 300L,10000000,52
84,50,addcart,xe-dien,36-55,Tủ lạnh Samsung 300L,10000000,56
18,87,view,may-loc-nuoc,36-55,Smartphone Xiaomi,7000000,59
9,80,purchased,may-loc-nuoc,55+,Máy giặt Electrolux 9kg,8000000,12
60,87,purchased,may-loc-nuoc,3-17,Máy tính xách tay Dell,20000000,33
72,73,addcart,xe-dien,36-55,Máy giặt Electrolux 9kg,8000000,58
50,31,view,tam-op-tuong,36-55,Smartphone Xiaomi,7000000,13
25,76,purchased,may-loc-nuoc,36-55,Loa bluetooth JBL,3000000,0
57,88,view,thiet-bi-ve-sinh,55+,Máy tính xách tay Dell,20000000,57
35,38,purchased,thiet-bi-ve-sinh,18-35,Máy lọc không khí Sharp,6000000,29
93,96,purchased,xe-dien,3-17,Lò vi sóng Panasonic,5000000,7
22,38,purchased,xe-dien,36-55,Máy ảnh Canon EOS,25000000,40
77,32,view,thiet-bi-ve-sinh,18-35,Lò vi sóng Panasonic,5000000,9
92,73,view,may-loc-nuoc,18-35,Smartphone Xiaomi,7000000,11
44,33,view,thiet-bi-ve-sinh,3-17,Máy giặt Electrolux 9kg,8000000,21
70,41,view,tam-op-tuong,36-55,Smartphone Xiaomi,7000000,12
25,76,view,xe-dien,36-55,Smartphone Xiaomi,7000000,36
61,77,purchased,may-loc-nuoc,3-17,Máy lọc không khí Sharp,6000000,44
49,26,purchased,tam-op-tuong,36-55,Máy giặt Electrolux 9kg,8000000,19
56,87,view,xe-dien,55+,Tủ lạnh Samsung 300L,10000000,20
43,42,addcart,may-loc-nuoc,18-35,Lò vi sóng Panasonic,5000000,37
1,81,view,tam-op-tuong,3-17,Máy giặt Electrolux 9kg,8000000,31
27,47,view,tam-op-tuong,36-55,Tủ lạnh Samsung 300L,10000000,10
27,6,purchased,thiet-bi-ve-sinh,18-35,Máy lọc không khí Sharp,6000000,34
65,12,view,may-loc-nuoc,3-17,Máy giặt Electrolux 9kg,8000000,3
70,34,view,may-loc-nuoc,3-17,Máy giặt Electrolux 9kg,8000000,44
66,54,purchased,tam-op-tuong,18-35,Máy lọc không khí Sharp,6000000,11
66,76,purchased,xe-dien,18-35,Máy lọc không khí Sharp,6000000,46
89,92,view,xe-dien,3-17,Tivi LG 55 inch,15000000,17
97,56,view,xe-dien,55+,Lò vi sóng Panasonic,5000000,15
75,66,addcart,may-loc-nuoc,18-35,Máy tính xách tay Dell,20000000,52
2,63,addcart,thiet-bi-ve-sinh,3-17,Tủ lạnh Samsung 300L,10000000,30
30,69,purchased,tam-op-tuong,3-17,Lò vi sóng Panasonic,5000000,21
20,2,view,xe-dien,18-35,Máy ảnh Canon EOS,25000000,5
11,79,purchased,may-loc-nuoc,55+,Lò vi sóng Panasonic,5000000,32
3,27,purchased,may-loc-nuoc,36-55,Tủ lạnh Samsung 300L,10000000,12
89,62,view,thiet-bi-ve-sinh,18-35,Lò vi sóng Panasonic,5000000,20
42,74,addcart,xe-dien,55+,Máy giặt Electrolux 9kg,8000000,30
100,4,view,xe-dien,3-17,Tivi LG 55 inch,15000000,14
39,85,purchased,thiet-bi-ve-sinh,55+,Tủ lạnh Samsung 300L,10000000,47
94,56,purchased,tam-op-tuong,55+,Máy giặt Electrolux 9kg,8000000,26
49,91,view,xe-dien,3-17,Smartphone Xiaomi,7000000,35
52,66,purchased,tam-op-tuong,18-35,Máy lọc không khí Sharp,6000000,6
74,78,view,xe-dien,18-35,Tủ lạnh Samsung 300L,10000000,53
37,22,addcart,xe-dien,36-55,Máy ảnh Canon EOS,25000000,24
15,36,view,may-loc-nuoc,55+,Lò vi sóng Panasonic,5000000,14
89,27,addcart,thiet-bi-ve-sinh,18-35,Điều hòa Daikin 12000 BTU,12000000,10
59,40,view,tam-op-tuong,18-35,Điều hòa Daikin 12000 BTU,12000000,49
45,49,view,xe-dien,55+,Máy tính xách tay Dell,20000000,32
93,57,addcart,may-loc-nuoc,3-17,Loa bluetooth JBL,3000000,3
63,46,purchased,xe-dien,36-55,Tủ lạnh Samsung 300L,10000000,19
2,20,addcart,thiet-bi-ve-sinh,36-55,Máy ảnh Canon EOS,25000000,49
51,36,addcart,xe-dien,3-17,Lò vi sóng Panasonic,5000000,39
97,75,addcart,thiet-bi-ve-sinh,18-35,Máy ảnh Canon EOS,25000000,39
71,57,purchased,thiet-bi-ve-sinh,18-35,Máy lọc không khí Sharp,6000000,51
30,95,view,xe-dien,18-35,Máy tính xách tay Dell,20000000,8
14,5,addcart,tam-op-tuong,36-55,Lò vi sóng Panasonic,5000000,1
11,16,purchased,thiet-bi-ve-sinh,18-35,Smartphone Xiaomi,7000000,57
34,48,view,thiet-bi-ve-sinh,18-35,Máy tính xách tay Dell,20000000,6
98,18,purchased,may-loc-nuoc,3-17,Điều hòa Daikin 12000 BTU,12000000,44
28,14,purchased,thiet-bi-ve-sinh,55+,Máy ảnh Canon EOS,25000000,53
26,20,purchased,thiet-bi-ve-sinh,3-17,Smartphone Xiaomi,7000000,35
67,26,addcart,thiet-bi-ve-sinh,55+,Smartphone Xiaomi,7000000,37
68,21,addcart,xe-dien,55+,Tivi LG 55 inch,15000000,46
26,34,addcart,tam-op-tuong,3-17,Máy tính xách tay Dell,20000000,21
43,20,addcart,thiet-bi-ve-sinh,18-35,Lò vi sóng Panasonic,5000000,18
9,54,view,xe-dien,3-17,Máy tính xách tay Dell,20000000,12
75,31,addcart,may-loc-nuoc,18-35,Tủ lạnh Samsung 300L,10000000,22
35,26,addcart,tam-op-tuong,36-55,Loa bluetooth JBL,3000000,54
60,87,addcart,may-loc-nuoc,18-35,Tivi LG 55 inch,15000000,53
22,53,purchased,tam-op-tuong,55+,Máy lọc không khí Sharp,6000000,16
29,88,purchased,may-loc-nuoc,18-35,Máy giặt Electrolux 9kg,8000000,19
23,79,view,tam-op-tuong,3-17,Máy ảnh Canon EOS,25000000,46
7,68,addcart,thiet-bi-ve-sinh,3-17,Lò vi sóng Panasonic,5000000,33
56,66,view,xe-dien,36-55,Máy ảnh Canon EOS,25000000,55
67,39,view,xe-dien,3-17,Máy ảnh Canon EOS,25000000,45
37,35,addcart,tam-op-tuong,36-55,Lò vi sóng Panasonic,5000000,21
55,44,purchased,xe-dien,18-35,Máy giặt Electrolux 9kg,8000000,18
29,61,purchased,thiet-bi-ve-sinh,36-55,Máy giặt Electrolux 9kg,8000000,51
14,48,view,xe-dien,36-55,Máy tính xách tay Dell,20000000,6
10,86,purchased,may-loc-nuoc,3-17,Loa bluetooth JBL,3000000,30
14,93,purchased,may-loc-nuoc,36-55,Tủ lạnh Samsung 300L,10000000,14
18,10,view,xe-dien,36-55,Máy tính xách tay Dell,20000000,39
13,59,addcart,xe-dien,36-55,Máy lọc không khí Sharp,6000000,11
92,79,addcart,may-loc-nuoc,3-17,Máy ảnh Canon EOS,25000000,48
87,9,addcart,tam-op-tuong,18-35,Máy tính xách tay Dell,20000000,0
94,51,addcart,tam-op-tuong,18-35,Loa bluetooth JBL,3000000,49
30,76,view,tam-op-tuong,18-35,Tủ lạnh Samsung 300L,10000000,41
34,37,addcart,thiet-bi-ve-sinh,3-17,Tivi LG 55 inch,15000000,41
88,54,view,xe-dien,36-55,Máy lọc không khí Sharp,6000000,31
54,80,purchased,xe-dien,36-55,Điều hòa Daikin 12000 BTU,12000000,7
84,12,view,may-loc-nuoc,18-35,Lò vi sóng Panasonic,5000000,36
74,42,purchased,xe-dien,18-35,Điều hòa Daikin 12000 BTU,12000000,18
78,72,purchased,may-loc-nuoc,18-35,Loa bluetooth JBL,3000000,6
51,77,purchased,may-loc-nuoc,55+,Điều hòa Daikin 12000 BTU,12000000,39
1,52,purchased,tam-op-tuong,3-17,Smartphone Xiaomi,7000000,16
34,25,view,tam-op-tuong,18-35,Máy lọc không khí Sharp,6000000,10
3,60,view,may-loc-nuoc,18-35,Loa bluetooth JBL,3000000,30
79,95,purchased,xe-dien,18-35,Máy lọc không khí Sharp,6000000,19
24,64,purchased,thiet-bi-ve-sinh,55+,Máy lọc không khí Sharp,6000000,3
51,70,purchased,thiet-bi-ve-sinh,55+,Tủ lạnh Samsung 300L,10000000,3
79,8,addcart,may-loc-nuoc,36-55,Máy tính xách tay Dell,20000000,38
75,76,addcart,may-loc-nuoc,3-17,Smartphone Xiaomi,7000000,51
59,28,purchased,xe-dien,3-17,Smartphone Xiaomi,7000000,10
83,25,purchased,may-loc-nuoc,3-17,Smartphone Xiaomi,7000000,4
30,31,addcart,tam-op-tuong,36-55,Máy ảnh Canon EOS,25000000,45
51,90,addcart,may-loc-nuoc,36-55,Loa bluetooth JBL,3000000,23
6,69,view,may-loc-nuoc,36-55,Máy tính xách tay Dell,20000000,24
43,27,purchased,may-loc-nuoc,55+,Máy lọc không khí Sharp,6000000,41
52,34,view,thiet-bi-ve-sinh,55+,Máy giặt Electrolux 9kg,8000000,25
91,36,view,may-loc-nuoc,36-55,Lò vi sóng Panasonic,5000000,10
30,43,view,may-loc-nuoc,18-35,Tủ lạnh Samsung 300L,10000000,52
89,16,addcart,may-loc-nuoc,36-55,Tủ lạnh Samsung 300L,10000000,31
28,38,purchased,xe-dien,18-35,Máy ảnh Canon EOS,25000000,19
42,48,purchased,may-loc-nuoc,18-35,Máy ảnh Canon EOS,25000000,7
87,63,purchased,may-loc-nuoc,36-55,Tivi LG 55 inch,15000000,4
8,77,addcart,thiet-bi-ve-sinh,18-35,Máy ảnh Canon EOS,25000000,52
36,94,addcart,xe-dien,55+,Máy giặt Electrolux 9kg,8000000,6
72,11,purchased,may-loc-nuoc,18-35,Tivi LG 55 inch,15000000,2
28,15,view,tam-op-tuong,3-17,Máy giặt Electrolux 9kg,8000000,31
51,39,view,thiet-bi-ve-sinh,55+,Máy ảnh Canon EOS,25000000,38
39,65,view,xe-dien,18-35,Máy tính xách tay Dell,20000000,30
43,7,addcart,tam-op-tuong,18-35,Loa bluetooth JBL,3000000,24
11,59,view,may-loc-nuoc,3-17,Tủ lạnh Samsung 300L,10000000,2
2,67,purchased,tam-op-tuong,55+,Điều hòa Daikin 12000 BTU,12000000,33
98,71,addcart,may-loc-nuoc,55+,Điều hòa Daikin 12000 BTU,12000000,20
12,78,purchased,may-loc-nuoc,36-55,Máy ảnh Canon EOS,25000000,37
91,47,addcart,may-loc-nuoc,55+,Tivi LG 55 inch,15000000,50
30,9,view,xe-dien,18-35,Máy tính xách tay Dell,20000000,32
13,37,purchased,xe-dien,36-55,Lò vi sóng Panasonic,5000000,30
51,71,addcart,thiet-bi-ve-sinh,3-17,Tủ lạnh Samsung 300L,10000000,27
58,90,addcart,tam-op-tuong,36-55,Smartphone Xiaomi,7000000,56
62,54,view,may-loc-nuoc,18-35,Tủ lạnh Samsung 300L,10000000,59
98,95,addcart,thiet-bi-ve-sinh,18-35,Smartphone Xiaomi,7000000,31
33,75,addcart,thiet-bi-ve-sinh,3-17,Smartphone Xiaomi,7000000,25
56,53,addcart,tam-op-tuong,3-17,Điều hòa Daikin 12000 BTU,12000000,1
88,47,view,may-loc-nuoc,18-35,Máy giặt Electrolux 9kg,8000000,54
92,31,purchased,may-loc-nuoc,3-17,Điều hòa Daikin 12000 BTU,12000000,31
52,38,purchased,tam-op-tuong,18-35,Tủ lạnh Samsung 300L,10000000,45
99,26,view,thiet-bi-ve-sinh,36-55,Máy tính xách tay Dell,20000000,1
45,60,purchased,thiet-bi-ve-sinh,3-17,Máy lọc không khí Sharp,6000000,21
41,85,purchased,thiet-bi-ve-sinh,18-35,Smartphone Xiaomi,7000000,37
8,42,view,xe-dien,18-35,Loa bluetooth JBL,3000000,18
7,73,addcart,xe-dien,3-17,Loa bluetooth JBL,3000000,50
20,71,purchased,xe-dien,18-35,Tivi LG 55 inch,15000000,58
55,1,purchased,may-loc-nuoc,36-55,Tivi LG 55 inch,15000000,35
5,83,view,may-loc-nuoc,36-55,Máy lọc không khí Sharp,6000000,10
12,38,view,thiet-bi-ve-sinh,18-35,Máy lọc không khí Sharp,6000000,34
30,39,view,tam-op-tuong,36-55,Máy lọc không khí Sharp,6000000,29
42,62,view,tam-op-tuong,18-35,Máy lọc không khí Sharp,6000000,27
33,51,addcart,may-loc-nuoc,36-55,Máy tính xách tay Dell,20000000,39
20,2,purchased,tam-op-tuong,18-35,Loa bluetooth JBL,3000000,58
18,89,purchased,xe-dien,3-17,Máy giặt Electrolux 9kg,8000000,52
20,84,purchased,may-loc-nuoc,18-35,Tủ lạnh Samsung 300L,10000000,29
50,58,view,tam-op-tuong,55+,Tivi LG 55 inch,15000000,14
81,4,view,may-loc-nuoc,36-55,Smartphone Xiaomi,7000000,52
94,97,view,thiet-bi-ve-sinh,36-55,Máy tính xách tay Dell,20000000,27
80,21,view,thiet-bi-ve-sinh,55+,Máy tính xách tay Dell,20000000,33
71,94,addcart,xe-dien,3-17,Lò vi sóng Panasonic,5000000,3
96,67,addcart,tam-op-tuong,18-35,Máy ảnh Canon EOS,25000000,40
28,79,addcart,may-loc-nuoc,55+,Loa bluetooth JBL,3000000,54
1,13,view,xe-dien,3-17,Smartphone Xiaomi,7000000,2
71,83,view,tam-op-tuong,36-55,Điều hòa Daikin 12000 BTU,12000000,40
53,28,view,thiet-bi-ve-sinh,18-35,Máy lọc không khí Sharp,6000000,54
95,32,addcart,xe-dien,55+,Loa bluetooth JBL,3000000,15
40,20,addcart,may-loc-nuoc,36-55,Smartphone Xiaomi,7000000,8
73,92,purchased,xe-dien,55+,Tivi LG 55 inch,15000000,31
48,28,purchased,may-loc-nuoc,36-55,Điều hòa Daikin 12000 BTU,12000000,31
93,77,view,tam-op-tuong,18-35,Máy giặt Electrolux 9kg,8000000,28
49,4,purchased,xe-dien,3-17,Smartphone Xiaomi,7000000,46
76,70,view,xe-dien,55+,Máy ảnh Canon EOS,25000000,18
91,35,addcart,xe-dien,3-17,Máy ảnh Canon EOS,25000000,44
77,15,purchased,may-loc-nuoc,55+,Điều hòa Daikin 12000 BTU,12000000,39
12,39,addcart,thiet-bi-ve-sinh,36-55,Máy lọc không khí Sharp,6000000,38
3,19,addcart,xe-dien,36-55,Tivi LG 55 inch,15000000,59
51,38,addcart,may-loc-nuoc,36-55,Máy lọc không khí Sharp,6000000,38
83,41,purchased,xe-dien,36-55,Smartphone Xiaomi,7000000,40
86,54,purchased,may-loc-nuoc,18-35,Loa bluetooth JBL,3000000,35
90,27,addcart,xe-dien,3-17,Máy lọc không khí Sharp,6000000,4
99,12,purchased,may-loc-nuoc,18-35,Tủ lạnh Samsung 300L,10000000,33
24,3,view,may-loc-nuoc,18-35,Tủ lạnh Samsung 300L,10000000,39
57,45,view,xe-dien,55+,Máy tính xách tay Dell,20000000,31
21,45,addcart,thiet-bi-ve-sinh,3-17,Máy tính xách tay Dell,20000000,41
8,16,purchased,may-loc-nuoc,18-35,Loa bluetooth JBL,3000000,48
97,10,purchased,tam-op-tuong,36-55,Lò vi sóng Panasonic,5000000,9
25,82,addcart,may-loc-nuoc,36-55,Máy lọc không khí Sharp,6000000,52
4,3,purchased,thiet-bi-ve-sinh,3-17,Điều hòa Daikin 12000 BTU,12000000,2
73,70,addcart,may-loc-nuoc,18-35,Lò vi sóng Panasonic,5000000,1
41,20,purchased,tam-op-tuong,55+,Tivi LG 55 inch,15000000,36
11,70,purchased,may-loc-nuoc,55+,Tivi LG 55 inch,15000000,38
95,79,addcart,may-loc-nuoc,18-35,Máy lọc không khí Sharp,6000000,25
48,2,view,may-loc-nuoc,55+,Máy lọc không khí Sharp,6000000,6
100,83,view,may-loc-nuoc,55+,Máy lọc không khí Sharp,6000000,50
99,74,addcart,may-loc-nuoc,3-17,Loa bluetooth JBL,3000000,51
94,46,view,thiet-bi-ve-sinh,3-17,Máy tính xách tay Dell,20000000,35
84,38,purchased,may-loc-nuoc,18-35,Máy lọc không khí Sharp,6000000,22
87,94,purchased,may-loc-nuoc,36-55,Máy giặt Electrolux 9kg,8000000,37
37,77,purchased,tam-op-tuong,36-55,Lò vi sóng Panasonic,5000000,49
55,80,addcart,tam-op-tuong,36-55,Tivi LG 55 inch,15000000,47
48,96,purchased,xe-dien,18-35,Lò vi sóng Panasonic,5000000,30
32,6,view,may-loc-nuoc,18-35,Máy tính xách tay Dell,20000000,9
67,28,addcart,thiet-bi-ve-sinh,55+,Máy ảnh Canon EOS,25000000,50
8,13,purchased,tam-op-tuong,36-55,Máy tính xách tay Dell,20000000,48
46,53,addcart,tam-op-tuong,3-17,Tivi LG 55 inch,15000000,44
81,40,purchased,tam-op-tuong,55+,Máy ảnh Canon EOS,25000000,59
84,76,purchased,thiet-bi-ve-sinh,3-17,Tivi LG 55 inch,15000000,50
48,92,purchased,thiet-bi-ve-sinh,3-17,Điều hòa Daikin 12000 BTU,12000000,20
96,17,purchased,tam-op-tuong,3-17,Lò vi sóng Panasonic,5000000,30
67,28,addcart,may-loc-nuoc,55+,Máy lọc không khí Sharp,6000000,11
19,64,addcart,tam-op-tuong,36-55,Điều hòa Daikin 12000 BTU,12000000,33
4,7,addcart,tam-op-tuong,36-55,Máy lọc không khí Sharp,6000000,49
84,82,purchased,may-loc-nuoc,3-17,Loa bluetooth JBL,3000000,52
69,73,view,may-loc-nuoc,36-55,Loa bluetooth JBL,3000000,46
15,20,view,thiet-bi-ve-sinh,55+,Máy ảnh Canon EOS,25000000,8
69,79,addcart,tam-op-tuong,3-17,Tủ lạnh Samsung 300L,10000000,35
60,60,view,tam-op-tuong,3-17,Tủ lạnh Samsung 300L,10000000,59
60,92,addcart,thiet-bi-ve-sinh,36-55,Smartphone Xiaomi,7000000,31
60,14,addcart,thiet-bi-ve-sinh,36-55,Tủ lạnh Samsung 300L,10000000,47
31,85,addcart,thiet-bi-ve-sinh,18-35,Tủ lạnh Samsung 300L,10000000,55
72,55,purchased,thiet-bi-ve-sinh,18-35,Máy lọc không khí Sharp,6000000,21
25,18,purchased,may-loc-nuoc,18-35,Loa bluetooth JBL,3000000,39
10,85,purchased,xe-dien,55+,Smartphone Xiaomi,7000000,34
7,49,purchased,may-loc-nuoc,36-55,Loa bluetooth JBL,3000000,45
4,66,addcart,xe-dien,18-35,Tủ lạnh Samsung 300L,10000000,23
50,93,view,thiet-bi-ve-sinh,18-35,Smartphone Xiaomi,7000000,55
64,4,addcart,xe-dien,36-55,Lò vi sóng Panasonic,5000000,39
15,99,purchased,may-loc-nuoc,3-17,Máy tính xách tay Dell,20000000,52
45,44,addcart,thiet-bi-ve-sinh,18-35,Điều hòa Daikin 12000 BTU,12000000,33
63,90,purchased,xe-dien,18-35,Điều hòa Daikin 12000 BTU,12000000,59
96,80,view,may-loc-nuoc,18-35,Lò vi sóng Panasonic,5000000,16
95,90,view,xe-dien,18-35,Smartphone Xiaomi,7000000,42
26,18,addcart,may-loc-nuoc,18-35,Máy lọc không khí Sharp,6000000,51
35,11,view,thiet-bi-ve-sinh,55+,Máy giặt Electrolux 9kg,8000000,0
76,60,view,xe-dien,3-17,Điều hòa Daikin 12000 BTU,12000000,50
47,29,purchased,thiet-bi-ve-sinh,18-35,Máy tính xách tay Dell,20000000,36
64,44,purchased,xe-dien,36-55,Tủ lạnh Samsung 300L,10000000,24
58,14,view,tam-op-tuong,55+,Máy lọc không khí Sharp,6000000,42
1,84,view,thiet-bi-ve-sinh,18-35,Loa bluetooth JBL,3000000,41
43,75,purchased,may-loc-nuoc,18-35,Máy lọc không khí Sharp,6000000,59
10,46,view,xe-dien,36-55,Máy ảnh Canon EOS,25000000,6
38,82,view,may-loc-nuoc,36-55,Máy ảnh Canon EOS,25000000,55
46,3,purchased,thiet-bi-ve-sinh,36-55,Tủ lạnh Samsung 300L,10000000,47
25,52,purchased,tam-op-tuong,3-17,Tủ lạnh Samsung 300L,10000000,38
83,68,addcart,may-loc-nuoc,55+,Tivi LG 55 inch,15000000,0
81,48,addcart,xe-dien,3-17,Máy ảnh Canon EOS,25000000,23
85,32,addcart,may-loc-nuoc,3-17,Smartphone Xiaomi,7000000,20
8,86,view,thiet-bi-ve-sinh,3-17,Máy giặt Electrolux 9kg,8000000,31
39,93,addcart,xe-dien,55+,Điều hòa Daikin 12000 BTU,12000000,40
54,26,purchased,xe-dien,36-55,Tivi LG 55 inch,15000000,25
93,28,view,tam-op-tuong,36-55,Máy ảnh Canon EOS,25000000,5
73,89,view,may-loc-nuoc,18-35,Máy tính xách tay Dell,20000000,57
33,78,addcart,xe-dien,36-55,Điều hòa Daikin 12000 BTU,12000000,35
99,94,addcart,xe-dien,3-17,Máy tính xách tay Dell,20000000,12
61,83,purchased,tam-op-tuong,36-55,Điều hòa Daikin 12000 BTU,12000000,10
47,59,view,xe-dien,55+,Máy tính xách tay Dell,20000000,47
97,91,view,thiet-bi-ve-sinh,3-17,Máy ảnh Canon EOS,25000000,29
37,92,view,tam-op-tuong,36-55,Tivi LG 55 inch,15000000,12
2,77,purchased,tam-op-tuong,36-55,Loa bluetooth JBL,3000000,53
23,34,addcart,may-loc-nuoc,55+,Smartphone Xiaomi,7000000,12
15,3,view,may-loc-nuoc,55+,Tivi LG 55 inch,15000000,59
58,37,addcart,tam-op-tuong,18-35,Loa bluetooth JBL,3000000,12
36,77,addcart,thiet-bi-ve-sinh,55+,Máy lọc không khí Sharp,6000000,47
100,85,addcart,thiet-bi-ve-sinh,36-55,Tủ lạnh Samsung 300L,10000000,3
18,22,purchased,tam-op-tuong,18-35,Loa bluetooth JBL,3000000,32
52,28,view,may-loc-nuoc,36-55,Smartphone Xiaomi,7000000,37
81,53,view,thiet-bi-ve-sinh,36-55,Điều hòa Daikin 12000 BTU,12000000,28
20,69,purchased,thiet-bi-ve-sinh,3-17,Máy ảnh Canon EOS,25000000,25
43,91,addcart,xe-dien,18-35,Smartphone Xiaomi,7000000,49
43,86,view,tam-op-tuong,36-55,Smartphone Xiaomi,7000000,11
24,27,addcart,tam-op-tuong,3-17,Smartphone Xiaomi,7000000,33
66,31,addcart,tam-op-tuong,18-35,Lò vi sóng Panasonic,5000000,39
55,61,addcart,tam-op-tuong,55+,Máy tính xách tay Dell,20000000,3
18,27,addcart,may-loc-nuoc,3-17,Điều hòa Daikin 12000 BTU,12000000,29
60,37,addcart,xe-dien,55+,Máy giặt Electrolux 9kg,8000000,15
72,19,view,thiet-bi-ve-sinh,18-35,Tủ lạnh Samsung 300L,10000000,10
96,6,view,tam-op-tuong,3-17,Tivi LG 55 inch,15000000,56
87,71,purchased,xe-dien,18-35,Máy ảnh Canon EOS,25000000,59
50,90,addcart,may-loc-nuoc,3-17,Smartphone Xiaomi,7000000,32
37,86,addcart,thiet-bi-ve-sinh,3-17,Máy lọc không khí Sharp,6000000,33
40,23,addcart,may-loc-nuoc,18-35,Điều hòa Daikin 12000 BTU,12000000,35
40,68,addcart,thiet-bi-ve-sinh,18-35,Smartphone Xiaomi,7000000,34
76,53,view,thiet-bi-ve-sinh,18-35,Tivi LG 55 inch,15000000,15
79,87,addcart,may-loc-nuoc,3-17,Tủ lạnh Samsung 300L,10000000,14
57,69,addcart,xe-dien,36-55,Tủ lạnh Samsung 300L,10000000,58
49,52,purchased,may-loc-nuoc,18-35,Tủ lạnh Samsung 300L,10000000,31
28,37,addcart,xe-dien,18-35,Máy tính xách tay Dell,20000000,0
22,1,view,tam-op-tuong,18-35,Loa bluetooth JBL,3000000,14
14,13,purchased,may-loc-nuoc,3-17,Máy tính xách tay Dell,20000000,16
29,91,view,tam-op-tuong,18-35,Lò vi sóng Panasonic,5000000,57
11,59,purchased,may-loc-nuoc,3-17,Loa bluetooth JBL,3000000,37
100,13,purchased,xe-dien,18-35,Loa bluetooth JBL,3000000,20
70,82,addcart,thiet-bi-ve-sinh,18-35,Lò vi sóng Panasonic,5000000,46
12,9,purchased,may-loc-nuoc,36-55,Tivi LG 55 inch,15000000,3
39,27,addcart,may-loc-nuoc,18-35,Máy tính xách tay Dell,20000000,1
26,33,purchased,tam-op-tuong,3-17,Điều hòa Daikin 12000 BTU,12000000,46
71,88,addcart,thiet-bi-ve-sinh,3-17,Loa bluetooth JBL,3000000,22
1,96,addcart,thiet-bi-ve-sinh,36-55,Tủ lạnh Samsung 300L,10000000,43
97,76,view,may-loc-nuoc,36-55,Máy tính xách tay Dell,20000000,16
72,32,addcart,xe-dien,55+,Máy ảnh Canon EOS,25000000,47
55,59,addcart,xe-dien,3-17,Máy lọc không khí Sharp,6000000,42
87,37,addcart,xe-dien,55+,Tivi LG 55 inch,15000000,32
60,78,purchased,thiet-bi-ve-sinh,55+,Tủ lạnh Samsung 300L,10000000,15
18,65,purchased,thiet-bi-ve-sinh,55+,Tivi LG 55 inch,15000000,24
88,29,view,xe-dien,18-35,Máy lọc không khí Sharp,6000000,59
66,28,purchased,tam-op-tuong,18-35,Lò vi sóng Panasonic,5000000,11
29,33,addcart,xe-dien,18-35,Lò vi sóng Panasonic,5000000,31
91,21,addcart,tam-op-tuong,18-35,Lò vi sóng Panasonic,5000000,53
78,83,addcart,xe-dien,36-55,Máy tính xách tay Dell,20000000,2
71,18,purchased,xe-dien,18-35,Máy tính xách tay Dell,20000000,6
66,55,addcart,xe-dien,3-17,Tivi LG 55 inch,15000000,14
10,23,addcart,may-loc-nuoc,18-35,Tủ lạnh Samsung 300L,10000000,6
90,12,view,tam-op-tuong,3-17,Tủ lạnh Samsung 300L,10000000,6
75,46,view,xe-dien,55+,Loa bluetooth JBL,3000000,0
24,57,purchased,may-loc-nuoc,3-17,Tivi LG 55 inch,15000000,54
7,39,view,xe-dien,55+,Điều hòa Daikin 12000 BTU,12000000,7
31,89,view,xe-dien,36-55,Máy giặt Electrolux 9kg,8000000,51
89,71,purchased,xe-dien,18-35,Loa bluetooth JBL,3000000,29
83,95,addcart,may-loc-nuoc,55+,Smartphone Xiaomi,7000000,57
93,69,view,may-loc-nuoc,55+,Lò vi sóng Panasonic,5000000,38
87,13,purchased,may-loc-nuoc,3-17,Loa bluetooth JBL,3000000,9
92,65,addcart,tam-op-tuong,18-35,Điều hòa Daikin 12000 BTU,12000000,33
6,25,addcart,thiet-bi-ve-sinh,55+,Điều hòa Daikin 12000 BTU,12000000,10
73,4,view,thiet-bi-ve-sinh,36-55,Điều hòa Daikin 12000 BTU,12000000,27
58,27,addcart,xe-dien,55+,Máy lọc không khí Sharp,6000000,16
35,36,view,tam-op-tuong,36-55,Smartphone Xiaomi,7000000,15
15,8,view,thiet-bi-ve-sinh,36-55,Điều hòa Daikin 12000 BTU,12000000,49
79,21,view,may-loc-nuoc,36-55,Loa bluetooth JBL,3000000,40
22,95,view,may-loc-nuoc,55+,Tivi LG 55 inch,15000000,28
69,6,addcart,xe-dien,18-35,Tivi LG 55 inch,15000000,6
22,15,view,may-loc-nuoc,18-35,Loa bluetooth JBL,3000000,3
45,81,view,thiet-bi-ve-sinh,55+,Điều hòa Daikin 12000 BTU,12000000,37
